8/3/19 0:37,1.886,
8/3/19 1:37,1.886,
8/3/19 2:37,1.913,
8/3/19 3:37,1.94,
8/3/19 4:37,1.94,
8/3/19 5:37,1.913,
8/3/19 6:37,1.913,
8/3/19 7:37,1.94,
8/3/19 8:37,1.94,
8/3/19 9:37,2.744,
8/3/19 10:37,3.168,
8/3/19 11:37,3.485,
8/3/19 12:37,3.538,
8/3/19 13:37,3.459,
8/3/19 14:37,3.195,
8/3/19 15:37,2.93,
8/3/19 16:37,2.664,
8/3/19 17:37,2.503,
8/3/19 18:37,2.209,
8/3/19 19:37,2.155,
8/3/19 20:37,2.074,
8/3/19 21:37,1.994,
8/3/19 22:37,1.967,
8/3/19 23:37,1.994,2.39
8/4/19 0:37,1.994,
8/4/19 1:37,1.994,
8/4/19 2:37,1.994,
8/4/19 3:37,2.209,
8/4/19 4:37,2.128,
8/4/19 5:37,2.128,
8/4/19 6:37,2.074,
8/4/19 7:37,2.182,
8/4/19 8:37,2.289,
8/4/19 9:37,3.009,
8/4/19 10:37,3.274,
8/4/19 11:37,3.538,
8/4/19 12:37,4.011,
8/4/19 13:37,3.932,
8/4/19 14:37,3.327,
8/4/19 15:37,2.717,
8/4/19 16:37,2.37,
8/4/19 17:37,2.209,
8/4/19 18:37,2.182,
8/4/19 19:37,2.316,
8/4/19 20:37,2.316,
8/4/19 21:37,2.343,
8/4/19 22:37,2.37,
8/4/19 23:37,2.423,2.56
8/5/19 0:37,2.343,
8/5/19 1:37,2.236,
8/5/19 2:37,2.155,
8/5/19 3:37,2.182,
8/5/19 4:37,2.074,
8/5/19 5:37,2.047,
8/5/19 6:37,2.047,
8/5/19 7:37,2.074,
8/5/19 8:37,2.101,
8/5/19 9:37,3.063,
8/5/19 10:37,3.749,
8/5/19 11:37,4.168,
8/5/19 12:37,4.402,
8/5/19 13:37,4.272,
8/5/19 14:37,3.906,
8/5/19 15:37,3.116,
8/5/19 16:37,3.301,
8/5/19 17:37,3.327,
8/5/19 18:37,2.717,
8/5/19 19:37,2.53,
8/5/19 20:37,2.477,
8/5/19 21:37,2.343,
8/5/19 22:37,2.262,
8/5/19 23:37,2.209,2.80
8/6/19 0:37,2.236,
8/6/19 1:37,2.209,
8/6/19 2:37,2.209,
8/6/19 3:37,2.209,
8/6/19 4:37,2.182,
8/6/19 5:37,2.182,
8/6/19 6:37,2.182,
8/6/19 7:37,2.262,
8/6/19 8:37,2.396,
8/6/19 9:37,3.459,
8/6/19 10:37,4.037,
8/6/19 11:37,4.558,
8/6/19 12:37,4.61,
8/6/19 13:37,4.869,
8/6/19 14:37,4.48,
8/6/19 15:37,3.906,
8/6/19 16:37,4.141,
8/6/19 17:37,3.88,
8/6/19 18:37,3.274,
8/6/19 19:37,3.063,
8/6/19 20:37,2.717,
8/6/19 21:37,2.69,
8/6/19 22:37,2.664,
8/6/19 23:37,2.69,3.13
8/7/19 0:37,2.69,
8/7/19 1:37,2.69,
8/7/19 2:37,2.584,
8/7/19 3:37,2.557,
8/7/19 4:37,2.557,
8/7/19 5:37,2.637,
8/7/19 6:37,2.637,
8/7/19 7:37,2.744,
8/7/19 8:37,2.69,
8/7/19 9:37,3.036,
8/7/19 10:37,4.141,
8/7/19 11:37,4.636,
8/7/19 12:37,4.921,
8/7/19 13:37,4.714,
8/7/19 14:37,4.506,
8/7/19 15:37,4.558,
8/7/19 16:37,3.749,
8/7/19 17:37,3.801,
8/7/19 18:37,3.274,
8/7/19 19:37,3.036,
8/7/19 20:37,2.93,
8/7/19 21:37,2.69,
8/7/19 22:37,2.584,
8/7/19 23:37,2.584,3.29
8/8/19 0:37,2.557,
8/8/19 1:37,2.557,
8/8/19 2:37,2.53,
8/8/19 3:37,2.53,
8/8/19 4:37,2.557,
8/8/19 5:37,2.637,
8/8/19 6:37,2.69,
8/8/19 7:37,2.797,
8/8/19 8:37,2.903,
8/8/19 9:37,3.38,
8/8/19 10:37,4.168,
8/8/19 11:37,4.999,
8/8/19 12:37,5.334,
8/8/19 13:37,4.272,
8/8/19 14:37,3.932,
8/8/19 15:37,3.643,
8/8/19 16:37,3.564,
8/8/19 17:37,3.433,
8/8/19 18:37,3.063,
8/8/19 19:37,2.983,
8/8/19 20:37,2.903,
8/8/19 21:37,2.956,
