"Plot Title: 20224649"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20224649, SEN S/N: 20224649)","Coupler Detached (LGR S/N: 20224649)","Coupler Attached (LGR S/N: 20224649)","Host Connected (LGR S/N: 20224649)","Stopped (LGR S/N: 20224649)","End Of File (LGR S/N: 20224649)"
1,07/29/18 07:00:00 PM,23.521,Logged,,,,
2,07/29/18 08:00:00 PM,23.785,,,,,
3,07/29/18 09:00:00 PM,21.987,,,,,
4,07/29/18 10:00:00 PM,17.058,,,,,
5,07/29/18 11:00:00 PM,13.209,,,,,
6,07/30/18 12:00:00 AM,12.098,,,,,
7,07/30/18 01:00:00 AM,11.297,,,,,
8,07/30/18 02:00:00 AM,10.541,,,,,
9,07/30/18 03:00:00 AM,9.903,,,,,
10,07/30/18 04:00:00 AM,9.386,,,,,
11,07/30/18 05:00:00 AM,8.817,,,,,
12,07/30/18 06:00:00 AM,8.120,,,,,
13,07/30/18 07:00:00 AM,7.444,,,,,
14,07/30/18 08:00:00 AM,7.142,,,,,
15,07/30/18 09:00:00 AM,7.318,,,,,
16,07/30/18 10:00:00 AM,16.939,,,,,
17,07/30/18 11:00:00 AM,19.008,,,,,
18,07/30/18 12:00:00 PM,20.007,,,,,
19,07/30/18 01:00:00 PM,20.913,,,,,
20,07/30/18 02:00:00 PM,31.842,,,,,
21,07/30/18 03:00:00 PM,8.519,,,,,
22,07/30/18 04:00:00 PM,7.995,,,,,
23,07/30/18 05:00:00 PM,7.544,,,,,
24,07/30/18 06:00:00 PM,7.268,,,,,
25,07/30/18 07:00:00 PM,6.990,,,,,
26,07/30/18 08:00:00 PM,6.051,,,,,
27,07/30/18 09:00:00 PM,5.591,,,,,
28,07/30/18 10:00:00 PM,5.257,,,,,
29,07/30/18 11:00:00 PM,4.999,,,,,
30,07/31/18 12:00:00 AM,4.869,,,,,
31,07/31/18 01:00:00 AM,4.844,,,,,
32,07/31/18 02:00:00 AM,4.714,,,,,
33,07/31/18 03:00:00 AM,4.610,,,,,
34,07/31/18 04:00:00 AM,4.480,,,,,
35,07/31/18 05:00:00 AM,4.402,,,,,
36,07/31/18 06:00:00 AM,4.298,,,,,
37,07/31/18 07:00:00 AM,4.220,,,,,
38,07/31/18 08:00:00 AM,4.194,,,,,
39,07/31/18 09:00:00 AM,4.272,,,,,
40,07/31/18 10:00:00 AM,4.895,,,,,
41,07/31/18 11:00:00 AM,6.128,,,,,
42,07/31/18 12:00:00 PM,7.469,,,,,
43,07/31/18 01:00:00 PM,8.519,,,,,
44,07/31/18 02:00:00 PM,9.163,,,,,
45,07/31/18 03:00:00 PM,8.891,,,,,
46,07/31/18 04:00:00 PM,8.717,,,,,
47,07/31/18 05:00:00 PM,7.745,,,,,
48,07/31/18 06:00:00 PM,7.745,,,,,
49,07/31/18 07:00:00 PM,7.217,,,,,
50,07/31/18 08:00:00 PM,6.661,,,,,
